src/services/orders/IncidentService.ts	333	POST	/incidents/orders/:id
src/services/orders/IncidentService.ts	371	PUT	/incidents/orders/:id/:recordId
src/services/orders/IncidentService.ts	397	POST	/incidents/orders/:id/:recordId/resolve
src/services/orders/IncidentService.ts	425	DELETE	/incidents/orders/:id/:recordId
src/services/orders/IncidentService.ts	534	GET	/incidents/statistics
src/services/orders/OrderExportService.ts	478	POST	/orders/export/excel
src/services/orders/OrderService.ts	198	GET	/orders/by-number/:orderNumber
src/services/orders/OrderService.ts	306	GET	/orders/by-driver/:id
src/services/orders/OrderService.ts	385	GET	/orders/by-vehicle/:id
src/services/orders/OrderService.ts	631	PATCH	/orders/:id/start-trip
src/services/orders/OrderService.ts	864	POST	/orders/:id/send-external
src/services/orders/OrderService.ts	912	POST	/orders/bulk-send-external
src/services/orders/WorkflowService.ts	270	PATCH	/workflows/:id/activate
src/services/orders/WorkflowService.ts	286	PATCH	/workflows/:id/deactivate
src/services/orders/WorkflowService.ts	413	POST	/workflows/calculate-progress
src/services/orders/WorkflowService.ts	444	GET	/workflows/next-step/:id
src/services/platform.service.ts	373	POST	/platform/tenants/:id/master-users
src/services/platform.service.ts	389	POST	/platform/users/:id/force-reset
src/services/platform.service.ts	564	GET	/tenants/:id/fleet-groups
src/services/platform.service.ts	583	POST	/tenants/:id/fleet-groups
src/services/platform.service.ts	597	PUT	/tenants/:id/fleet-groups/:id
src/services/platform.service.ts	610	DELETE	/tenants/:id/fleet-groups/:id
src/services/report.service.ts	523	GET	/reports/generated/operational
src/services/report.service.ts	575	GET	/reports/generated/financial
src/services/report.service.ts	623	GET	/reports/generated/usage-stats
src/services/scheduling-service.ts	74	GET	/operations/scheduling/pending-orders
src/services/scheduling-service.ts	86	GET	/operations/scheduling/all-orders
src/services/scheduling-service.ts	98	GET	/operations/scheduling/vehicles
src/services/scheduling-service.ts	110	GET	/operations/scheduling/drivers
src/services/scheduling-service.ts	355	POST	/operations/scheduling/validate-workflow
src/services/scheduling-service.ts	376	GET	/operations/scheduling/workflow-info/:id
src/services/scheduling-service.ts	866	DELETE	/operations/scheduling/blocked-days/:blockId
