Maintenance	GET	/maintenance/inspections/:id/checklists
Maintenance	GET	/maintenance/alerts
Maintenance	PATCH	/maintenance/alerts/:id/read
Maintenance	PATCH	/maintenance/alerts/:id/dismiss
Maintenance	GET	/maintenance/metrics
Maintenance	GET	/maintenance/metrics/costs
Maintenance	GET	/maintenance/metrics/downtime
Maintenance	GET	/maintenance/settings
Maintenance	PUT	/maintenance/settings
Settings	GET	/settings
Settings	GET	/settings/:category
Settings	PUT	/settings
Settings	POST	/settings/:category/reset
Settings	GET	/settings/export
Settings	POST	/settings/import
Settings	GET	/settings/overview
Settings	POST	/settings/bulk
Settings	GET	/settings/:category/:key
Settings	PUT	/settings/:category/:key
Settings	DELETE	/settings/:category/:key
Settings	POST	/settings/load-defaults
Settings	POST	/settings/reset
Settings	GET	/settings/roles
Settings	GET	/settings/roles/:id
Settings	POST	/settings/roles
Settings	PUT	/settings/roles/:id
Settings	DELETE	/settings/roles/:id
Settings	GET	/settings/integrations
Settings	GET	/settings/integrations/:id
Settings	POST	/settings/integrations
Settings	PUT	/settings/integrations/:id
Settings	DELETE	/settings/integrations/:id
Settings	PATCH	/settings/integrations/:id/toggle
Settings	POST	/settings/integrations/:id/test
Settings	POST	/settings/integrations/:id/sync
Settings	GET	/settings/integrations/health
Settings	GET	/settings/audit
Settings	GET	/settings/audit/export
Scheduling	GET	/operations/scheduling/orders
Scheduling	POST	/operations/scheduling/assign
Scheduling	POST	/operations/scheduling/unschedule
Scheduling	POST	/operations/scheduling/reassign
Scheduling	POST	/operations/scheduling/bulk-assign
Scheduling	GET	/operations/scheduling/calendar
Scheduling	GET	/operations/scheduling/timeline
Scheduling	GET	/operations/scheduling/conflicts
Scheduling	POST	/operations/scheduling/resolve-conflict
Scheduling	GET	/operations/scheduling/suggestions/:orderId
Scheduling	POST	/operations/scheduling/validate-hos
Scheduling	GET	/operations/scheduling/kpis
Scheduling	POST	/operations/scheduling/block-day
Scheduling	DELETE	/operations/scheduling/block-day/:id
Scheduling	GET	/operations/scheduling/blocked-days
Scheduling	POST	/operations/scheduling/auto-schedule
Scheduling	GET	/operations/scheduling/gantt
Scheduling	GET	/operations/scheduling/audit-logs
Scheduling	GET	/operations/scheduling/export
Scheduling	POST	/operations/scheduling/detect-conflicts
Scheduling	POST	/operations/scheduling/reschedule
Scheduling	GET	/operations/scheduling/notifications
Reports	GET	/reports/definitions
Reports	GET	/reports/definitions/:id
Reports	POST	/reports/definitions
Reports	PUT	/reports/definitions/:id
Reports	DELETE	/reports/definitions/:id
Reports	GET	/reports/definitions/categories
Reports	GET	/reports/templates
Reports	GET	/reports/templates/:id
Reports	POST	/reports/generate
Reports	GET	/reports/generated
Reports	GET	/reports/generated/:id
Reports	GET	/reports/generated/:id/status
Reports	GET	/reports/generated/:id/download
Reports	GET	/reports/schedules
Reports	GET	/reports/schedules/:id
Reports	POST	/reports/schedules
Reports	PUT	/reports/schedules/:id
Reports	PATCH	/reports/schedules/:id/toggle
Reports	DELETE	/reports/schedules/:id
Reports	POST	/reports/schedules/:id/run
Reports	GET	/reports/data/operational
Reports	GET	/reports/data/financial
Reports	GET	/reports/usage-stats
Platform	GET	/platform/tenants
Platform	GET	/platform/tenants/:id
Platform	POST	/platform/tenants
Platform	PUT	/platform/tenants/:id
Platform	PATCH	/platform/tenants/:id/status
Platform	GET	/platform/users
Platform	GET	/platform/users/:id
Platform	POST	/platform/users
Platform	PUT	/platform/users/:id
Platform	PATCH	/platform/users/:id/status
Platform	PATCH	/platform/users/:id/permissions
Platform	POST	/platform/tenants/:id/suspend
Platform	POST	/platform/tenants/:id/reactivate
Platform	DELETE	/platform/tenants/:id
Platform	GET	/platform/tenants/:tenantId/modules
Platform	PUT	/platform/tenants/:tenantId/modules
Platform	GET	/platform/tenants/:tenantId/modules/:moduleCode/enabled
Platform	POST	/platform/users/master
Platform	POST	/platform/users/force-password-reset
Platform	GET	/platform/transfers
Platform	POST	/platform/transfers
Platform	POST	/platform/transfers/:id/approve
Platform	POST	/platform/transfers/:id/execute
Platform	POST	/platform/transfers/:id/reject
Platform	GET	/platform/dashboard
Platform	GET	/platform/activity
Platform	GET	/platform/tenants/:tenantId/fleet-groups
Platform	POST	/platform/tenants/:tenantId/fleet-groups
Platform	PUT	/platform/tenants/:tenantId/fleet-groups/:groupId
Platform	DELETE	/platform/tenants/:tenantId/fleet-groups/:groupId
Workflows	GET	/workflows
Workflows	GET	/workflows/:id
Workflows	POST	/workflows
