MASTER	GET	/geofences/export/kml	E-53
MASTER	POST	/geofences/import/kml	E-54
MASTER	GET	/geofences/stats	E-55
MASTER	GET	/geofences/containing-point	E-56
MONITORING	GET	/tracking	E-01
MONITORING	GET	/tracking/:vehicleId	E-02
MONITORING	GET	/tracking/:vehicleId/position	E-03
MONITORING	GET	/tracking/:vehicleId/order	E-04
MONITORING	GET	/tracking/carriers	E-05
MONITORING	GET	/alerts	E-06
MONITORING	PATCH	/alerts/:id/acknowledge	E-07
MONITORING	PATCH	/alerts/:id/resolve	E-08
MONITORING	GET	/alert-rules	E-09
MONITORING	POST	/alert-rules	E-10
MONITORING	PATCH	/alert-rules/:id	E-11
MONITORING	DELETE	/alert-rules/:id	E-12
MONITORING	GET	/historical	E-13
MONITORING	GET	/historical/export	E-14
MONITORING	GET	/historical/vehicles	E-15
MONITORING	GET	/historical/vehicles/:vehicleId/date-range	E-16
MONITORING	GET	/retransmission	E-17
MONITORING	GET	/retransmission/:id	E-18
MONITORING	GET	/retransmission/stats	E-19
MONITORING	PATCH	/retransmission/:id/comment	E-20
MONITORING	PATCH	/retransmission/bulk-comments	E-21
MONITORING	GET	/retransmission/gps-companies	E-22
MONITORING	GET	/retransmission/companies	E-23
MONITORING	GET	/geofence-events	E-24
MONITORING	GET	/geofence-events/:id	E-25
MONITORING	POST	/geofence-events	E-26
MONITORING	PATCH	/geofence-events/:id	E-27
MONITORING	POST	/geofence-events/record-exit	E-28
MONITORING	GET	/geofence-events/dwell-summary	E-29
MONITORING	GET	/geofence-events/stats	E-30
MONITORING	GET	/geofence-events/active	E-31
MONITORING	GET	/geofence-events/check/:vehicleId/:geofenceId	E-32
ORDERS	GET	/	E-01
ORDERS	GET	/:id	E-02
ORDERS	POST	/	E-03
ORDERS	PATCH	/:id	E-04
ORDERS	DELETE	/:id	E-05
ORDERS	PATCH	/:id/status	E-06
ORDERS	POST	/:id/close	E-07
ORDERS	POST	/import	E-08
ORDERS	GET	/export	E-09
ORDERS	POST	/bulk-send	E-10
ORDERS	GET	/:id/workflow-progress	E-11
ORDERS	PATCH	/:id/milestones/:milestoneId	E-12
PLATFORM	GET	/tenants	E-01
PLATFORM	GET	/tenants/:id	E-02
PLATFORM	POST	/tenants	E-03
PLATFORM	PUT	/tenants/:id	E-04
PLATFORM	POST	/tenants/:id/suspend	E-05
PLATFORM	POST	/tenants/:id/reactivate	E-06
PLATFORM	DELETE	/tenants/:id	E-07
PLATFORM	GET	/tenants/:tenantId/modules	E-08
PLATFORM	PUT	/tenants/:tenantId/modules	E-09
PLATFORM	GET	/tenants/:tenantId/modules/:moduleCode/enabled	E-10
PLATFORM	POST	/users/master	E-11
PLATFORM	POST	/users/force-password-reset	E-12
PLATFORM	GET	/transfers	E-13
PLATFORM	POST	/transfers	E-14
PLATFORM	POST	/transfers/:id/approve	E-15
PLATFORM	POST	/transfers/:id/execute	E-16
PLATFORM	POST	/transfers/:id/reject	E-17
PLATFORM	GET	/dashboard	E-18
PLATFORM	GET	/activity	E-19
PLATFORM	GET	/tenants/:tenantId/fleet-groups	E-20
PLATFORM	POST	/tenants/:tenantId/fleet-groups	E-21
PLATFORM	PUT	/tenants/:tenantId/fleet-groups/:groupId	E-22
PLATFORM	DELETE	/tenants/:tenantId/fleet-groups/:groupId	E-23
REPORTS	GET	/api/reports/definitions	E-01
REPORTS	GET	/api/reports/definitions/:id	E-02
REPORTS	POST	/api/reports/definitions	E-03
REPORTS	PUT	/api/reports/definitions/:id	E-04
REPORTS	DELETE	/api/reports/definitions/:id	E-05
REPORTS	GET	/api/reports/definitions/categories	E-06
REPORTS	GET	/api/reports/templates	E-07
REPORTS	GET	/api/reports/templates/:id	E-08
REPORTS	POST	/api/reports/generate	E-09
REPORTS	GET	/api/reports/generated	E-10
REPORTS	GET	/api/reports/generated/:id	E-11
REPORTS	GET	/api/reports/generated/:id/status	E-12
REPORTS	GET	/api/reports/generated/:id/download	E-13
REPORTS	GET	/api/reports/schedules	E-14
